"window_s","task","dataset_id","shape_feature","shuffle_feature","shape_oriented_auc","shuffle_oriented_auc","order_advantage"
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__kurtosis","acc_y__shuffle__kurtosis",0.523596071518509,0.523898262402418,-0.000302190883908371
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__rms_z","acc_y__shuffle__rms_z",0.540889724310777,0.541052631578947,-0.000162907268170587
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__late_minus_early_z","acc_y__shuffle__late_minus_early_z",0.519461152882206,0.505689223057644,0.0137719298245614
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__last_minus_first_z","acc_y__shuffle__last_minus_first_z",0.503646616541353,0.516779448621554,-0.0131328320802006
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__max_time_fraction","acc_y__shuffle__max_time_fraction",0.504586466165414,0.530100250626566,-0.0255137844611528
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__min_time_fraction","acc_y__shuffle__min_time_fraction",0.505062656641604,0.506741854636591,-0.0016791979949875
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__mean_abs_diff_z","acc_y__shuffle__mean_abs_diff_z",0.54781954887218,0.523659147869674,0.0241604010025063
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__std_diff_z","acc_y__shuffle__std_diff_z",0.517092731829574,0.519624060150376,-0.00253132832080194
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__max_abs_diff_z","acc_y__shuffle__max_abs_diff_z",0.5368671679198,0.526290726817043,0.0105764411027569
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__second_diff_energy","acc_y__shuffle__second_diff_energy",0.518997493734336,0.531140350877193,-0.0121428571428572
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__median_crossings","acc_y__shuffle__median_crossings",0.555275689223058,0.510538847117795,0.0447368421052632
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__longest_above_median_frac","acc_y__shuffle__longest_above_median_frac",0.519962406015038,0.508258145363409,0.0117042606516291
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__longest_below_median_frac","acc_y__shuffle__longest_below_median_frac",0.548546365914787,0.507543859649123,0.0410025062656642
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_025s","acc_y__shuffle__autocorr_025s",0.514469237783619,0.518358096197431,-0.00388885841381281
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_05s","acc_y__shuffle__autocorr_05s",0.526819717856568,0.501964240745404,0.024855477111164
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_1s","acc_y__shuffle__autocorr_1s",0.543045647159792,0.523228744939271,0.0198169022205206
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__autocorr_2s","acc_y__shuffle__autocorr_2s",0.507616799871265,0.55167004048583,-0.0440532406145645
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__dominant_frequency","acc_y__shuffle__dominant_frequency",0.511155880130949,0.507529589524049,0.00362629060690001
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__spectral_centroid","acc_y__shuffle__spectral_centroid",0.507894736842105,0.531503399647444,-0.0236086628053387
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__spectral_entropy","acc_y__shuffle__spectral_entropy",0.509493830269453,0.526832032233694,-0.0173382019642407
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__low_band_power","acc_y__shuffle__low_band_power",0.519365399143793,0.547393603626291,-0.0280282044824981
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__mid_band_power","acc_y__shuffle__mid_band_power",0.501510954419542,0.511974313774868,-0.0104633593553262
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__high_band_power","acc_y__shuffle__high_band_power",0.508990178796273,0.526479476202468,-0.0174892974061949
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_0","acc_y__shuffle__wavelet_energy_0",0.536879879123646,0.522626542432637,0.0142533366910098
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_1","acc_y__shuffle__wavelet_energy_1",0.510161168471418,0.523545706371191,-0.0133845378997733
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_2","acc_y__shuffle__wavelet_energy_2",0.557353311508436,0.509670108285067,0.0476832032233694
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__wavelet_energy_3","acc_y__shuffle__wavelet_energy_3",0.52255099471166,0.514605892722236,0.00794510198942333
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__median","acc_z__shuffle__median",0.506766917293233,0.506766917293233,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__mad","acc_z__shuffle__mad",0.508872180451128,0.508872180451128,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q10","acc_z__shuffle__q10",0.500137844611529,0.500137844611529,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q25","acc_z__shuffle__q25",0.502744360902256,0.502744360902256,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q75","acc_z__shuffle__q75",0.513308270676692,0.513308270676692,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__q90","acc_z__shuffle__q90",0.502055137844612,0.502055137844612,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__iqr","acc_z__shuffle__iqr",0.553659147869674,0.553659147869674,0
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__skew","acc_z__shuffle__skew",0.509774436090226,0.509724310776942,5.01253132831891e-05
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__kurtosis","acc_z__shuffle__kurtosis",0.503095238095238,0.503057644110276,3.75939849623919e-05
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__rms_z","acc_z__shuffle__rms_z",0.542443609022556,0.542431077694236,1.25313283207973e-05
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__late_minus_early_z","acc_z__shuffle__late_minus_early_z",0.519160401002506,0.515927318295739,0.00323308270676692
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__last_minus_first_z","acc_z__shuffle__last_minus_first_z",0.541491228070175,0.518771929824561,0.0227192982456139
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__max_time_fraction","acc_z__shuffle__max_time_fraction",0.515563909774436,0.53983709273183,-0.0242731829573934
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__min_time_fraction","acc_z__shuffle__min_time_fraction",0.51406015037594,0.536591478696742,-0.022531328320802
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__mean_abs_diff_z","acc_z__shuffle__mean_abs_diff_z",0.536228070175439,0.541528822055138,-0.00530075187969925
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__std_diff_z","acc_z__shuffle__std_diff_z",0.539912280701754,0.541979949874687,-0.00206766917293233
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__max_abs_diff_z","acc_z__shuffle__max_abs_diff_z",0.536992481203007,0.551854636591479,-0.0148621553884712
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__second_diff_energy","acc_z__shuffle__second_diff_energy",0.536478696741855,0.539423558897243,-0.00294486215538847
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__median_crossings","acc_z__shuffle__median_crossings",0.544260651629073,0.552468671679198,-0.00820802005012533
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__longest_above_median_frac","acc_z__shuffle__longest_above_median_frac",0.530037593984962,0.536177944862155,-0.006140350877193
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__longest_below_median_frac","acc_z__shuffle__longest_below_median_frac",0.541077694235589,0.536466165413534,0.00461152882205518
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_025s","acc_z__shuffle__autocorr_025s",0.51138934594817,0.517944862155388,-0.00655551620721895
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_05s","acc_z__shuffle__autocorr_05s",0.509281160016454,0.514185463659148,-0.00490430364269367
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_1s","acc_z__shuffle__autocorr_1s",0.501388317564788,0.52511967750063,-0.0237313599358417
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__autocorr_2s","acc_z__shuffle__autocorr_2s",0.518974915394353,0.536986646510456,-0.0180117311161032
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__dominant_frequency","acc_z__shuffle__dominant_frequency",0.519548872180451,0.534110275689223,-0.014561403508772
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__spectral_centroid","acc_z__shuffle__spectral_centroid",0.516516290726817,0.514887218045113,0.00162907268170431
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__spectral_entropy","acc_z__shuffle__spectral_entropy",0.507205513784461,0.529298245614035,-0.0220927318295739
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__low_band_power","acc_z__shuffle__low_band_power",0.518258145363409,0.501177944862155,0.0170802005012531
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__mid_band_power","acc_z__shuffle__mid_band_power",0.520388471177945,0.506215538847118,0.0141729323308271
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__high_band_power","acc_z__shuffle__high_band_power",0.508032581453634,0.500012531328321,0.00802005012531326
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_0","acc_z__shuffle__wavelet_energy_0",0.521679197994988,0.520501253132832,0.00117794486215539
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_1","acc_z__shuffle__wavelet_energy_1",0.507406015037594,0.543208020050125,-0.0358020050125313
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_2","acc_z__shuffle__wavelet_energy_2",0.516353383458647,0.555137844611529,-0.0387844611528821
30,"pain_high_4_plus","physiopain_watch","acc_z__shape__wavelet_energy_3","acc_z__shuffle__wavelet_energy_3",0.516679197994987,0.518796992481203,-0.00211779448621563
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__median","acc_mag__shuffle__median",0.538934837092732,0.538934837092732,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__mad","acc_mag__shuffle__mad",0.500087719298246,0.500087719298246,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__q10","acc_mag__shuffle__q10",0.530989974937343,0.530989974937343,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__q25","acc_mag__shuffle__q25",0.539624060150376,0.539624060150376,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__q75","acc_mag__shuffle__q75",0.540476190476191,0.540476190476191,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__q90","acc_mag__shuffle__q90",0.550050125313283,0.550050125313283,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__iqr","acc_mag__shuffle__iqr",0.531303258145363,0.531303258145363,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__skew","acc_mag__shuffle__skew",0.500977443609023,0.500977443609023,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__kurtosis","acc_mag__shuffle__kurtosis",0.515814536340852,0.515814536340852,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__rms_z","acc_mag__shuffle__rms_z",0.538571428571429,0.538571428571429,0
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__late_minus_early_z","acc_mag__shuffle__late_minus_early_z",0.520651629072682,0.539473684210526,-0.0188220551378446
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__last_minus_first_z","acc_mag__shuffle__last_minus_first_z",0.503884711779449,0.508558897243108,-0.00467418546365916
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__max_time_fraction","acc_mag__shuffle__max_time_fraction",0.533345864661654,0.513471177944862,0.0198746867167919
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__min_time_fraction","acc_mag__shuffle__min_time_fraction",0.527957393483709,0.507067669172932,0.020889724310777
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__mean_abs_diff_z","acc_mag__shuffle__mean_abs_diff_z",0.537694235588972,0.54110275689223,-0.00340852130325808
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__std_diff_z","acc_mag__shuffle__std_diff_z",0.538496240601504,0.535864661654135,0.00263157894736843
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__max_abs_diff_z","acc_mag__shuffle__max_abs_diff_z",0.526365914786967,0.527167919799499,-0.000802005012531359
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__second_diff_energy","acc_mag__shuffle__second_diff_energy",0.53922305764411,0.534761904761905,0.0044611528822055
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__median_crossings","acc_mag__shuffle__median_crossings",0.518796992481203,0.535263157894737,-0.0164661654135339
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__longest_above_median_frac","acc_mag__shuffle__longest_above_median_frac",0.541127819548872,0.546152882205514,-0.0050250626566416
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__longest_below_median_frac","acc_mag__shuffle__longest_below_median_frac",0.505977443609023,0.53515037593985,-0.0291729323308271
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__autocorr_025s","acc_mag__shuffle__autocorr_025s",0.500075187969925,0.532230576441103,-0.032155388471178
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__autocorr_05s","acc_mag__shuffle__autocorr_05s",0.513383458646616,0.507393483709273,0.00598997493734332
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__autocorr_1s","acc_mag__shuffle__autocorr_1s",0.530526315789474,0.516290726817043,0.0142355889724312
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__autocorr_2s","acc_mag__shuffle__autocorr_2s",0.544285714285714,0.50453634085213,0.039749373433584
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__dominant_frequency","acc_mag__shuffle__dominant_frequency",0.512167919799499,0.507518796992481,0.00464912280701746
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__spectral_centroid","acc_mag__shuffle__spectral_centroid",0.505614035087719,0.538245614035088,-0.0326315789473685
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__spectral_entropy","acc_mag__shuffle__spectral_entropy",0.510025062656642,0.509949874686717,7.51879699247837e-05
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__low_band_power","acc_mag__shuffle__low_band_power",0.523558897243108,0.507869674185464,0.0156892230576442
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__mid_band_power","acc_mag__shuffle__mid_band_power",0.512205513784461,0.523483709273183,-0.0112781954887219
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__high_band_power","acc_mag__shuffle__high_band_power",0.500451127819549,0.531854636591479,-0.0314035087719298
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__wavelet_energy_0","acc_mag__shuffle__wavelet_energy_0",0.547067669172932,0.534160401002506,0.0129072681704261
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__wavelet_energy_1","acc_mag__shuffle__wavelet_energy_1",0.519724310776942,0.509974937343358,0.00974937343358395
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__wavelet_energy_2","acc_mag__shuffle__wavelet_energy_2",0.550952380952381,0.559924812030075,-0.0089724310776943
30,"pain_high_4_plus","physiopain_watch","acc_mag__shape__wavelet_energy_3","acc_mag__shuffle__wavelet_energy_3",0.513959899749374,0.525789473684211,-0.0118295739348371
30,"pain_high_4_plus","rheumapain","bvp__shape__median","bvp__shuffle__median",0.51780712284914,0.51780712284914,0
30,"pain_high_4_plus","rheumapain","bvp__shape__mad","bvp__shuffle__mad",0.559823929571829,0.559823929571829,0
30,"pain_high_4_plus","rheumapain","bvp__shape__q10","bvp__shuffle__q10",0.608243297318928,0.608243297318928,0
30,"pain_high_4_plus","rheumapain","bvp__shape__q25","bvp__shuffle__q25",0.547779111644658,0.547779111644658,0
30,"pain_high_4_plus","rheumapain","bvp__shape__q75","bvp__shuffle__q75",0.599639855942377,0.599639855942377,0
30,"pain_high_4_plus","rheumapain","bvp__shape__q90","bvp__shuffle__q90",0.633573429371749,0.633573429371749,0
30,"pain_high_4_plus","rheumapain","bvp__shape__iqr","bvp__shuffle__iqr",0.579271708683473,0.579271708683473,0
30,"pain_high_4_plus","rheumapain","bvp__shape__skew","bvp__shuffle__skew",0.610964385754302,0.610964385754302,0
30,"pain_high_4_plus","rheumapain","bvp__shape__kurtosis","bvp__shuffle__kurtosis",0.546938775510204,0.546938775510204,0
30,"pain_high_4_plus","rheumapain","bvp__shape__rms_z","bvp__shuffle__rms_z",0.550300120048019,0.550300120048019,0
30,"pain_high_4_plus","rheumapain","bvp__shape__late_minus_early_z","bvp__shuffle__late_minus_early_z",0.525970388155262,0.551180472188876,-0.0252100840336135
30,"pain_high_4_plus","rheumapain","bvp__shape__last_minus_first_z","bvp__shuffle__last_minus_first_z",0.567907162865146,0.519087635054022,0.0488195278111243
